neighborhood,total_population,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,some_other_race,two_or_more_races,latino_alone,white_percent,black_percent,american_indian_percent,asian_percent,native_hawaiian_percent,other_percent,two_or_more_races_percent,latino_percent,nonwhite_percent,majority_nonwhite,majority_white,majority_black,majority_asian,majority_latino,non_hispanic_percent,diversity_index
Southeast Antelope Valley,7842.240735864246,3429.553849132935,268.23754710410714,38.550565570897,187.02959027592848,0.0014546866427920578,14.150516353357379,238.80696915391545,3665.910243586463,0.4373181039251767,0.034204197006781414,0.004915759011910589,0.023848998848071845,1.854937500374688e-07,0.0018043970887866318,0.03045136934674806,0.4674569892787747,0.5626818960748232,True,False,False,False,False,0.5325430107212252,0.9030861912128356
Stevenson Ranch,4328.8412855315955,1874.192375687198,250.18701255452729,0.5490030593630394,984.8900953978061,0.0,22.44092052026354,364.62436060273313,831.9575177097049,0.4329547451765816,0.057795376649805615,0.00012682448330872913,0.22751818106374821,0.0,0.005184047887195227,0.08423139970999331,0.1921894250293674,0.5670452548234184,True,False,False,False,False,0.8078105749706326,0.8327598503815228
Studio City,40004.73412120983,27136.96460406673,1839.9345103382375,50.67633045011414,3269.4880431989222,29.64064350116916,93.54487232416027,2140.178404636927,5444.306712693572,0.6783438310537144,0.04599291935708018,0.0012667583365651319,0.08172752837933486,0.0007409283964083189,0.002338345057880646,0.0534981284503086,0.13609156096870778,0.32165616894628557,False,True,False,False,False,0.8639084390312922,0.6413216184772967
Sun Valley,69200.5700168484,13525.918254866716,1441.6301970653822,41.09426008632152,4375.148106694345,81.20660146998476,333.4053245467853,965.4378809760241,48436.72939114284,0.19545963641012687,0.020832634712609818,0.0005938427974844169,0.06322416283029343,0.0011734961352227768,0.004817956332810704,0.01395129954480096,0.699946971236651,0.8045403635898731,True,False,False,False,True,0.30005302876334905,0.9752720628382497
Sun Village,1903.8932512679173,395.30868809460355,47.09587741969856,11.31062258076907,29.019030160793335,0.1672665670749582,0.0,13.771980192868226,1407.2197862521095,0.2076317502734692,0.024736616608276002,0.005940786109324483,0.015241941816573915,8.785501338563248e-05,0.0,0.007233588429233957,0.7391274617497368,0.7923682497265307,True,False,False,False,True,0.26087253825026324,0.9729738492082686
Sunland,16496.285466717134,9845.482087892335,449.1419520163457,14.99226659073437,1671.3404460409058,6.000000000000002,86.66421806390856,388.0501649652979,4034.6143311476067,0.596830244466644,0.0272268537618686,0.0009088268156478458,0.10131616898925508,0.00036371824506223463,0.005253559550649271,0.023523487499548124,0.24457714067132474,0.403169755533356,False,True,False,False,False,0.7554228593286753,0.76847857574487
Sylmar,79813.2304680866,8847.925898883812,1967.6370816010553,136.12619521923762,6026.466356936198,133.52621057992434,275.4801001851079,699.0008394920276,61727.06778518923,0.11085788467642171,0.024653018930086,0.0017055592715755042,0.0755071098061353,0.0016729834113570299,0.003451559328816529,0.008757956987739318,0.7733939275878686,0.8891421153235783,True,False,False,False,True,0.22660607241213138,0.9879167387778169
Tarzana,36643.50327446028,22566.33942994456,1772.0361629957815,1.063832777777681,2870.3789944066975,7.9999999999999964,318.1459942543928,2056.5094601946557,7051.029399886411,0.6158346613565414,0.04835880864673908,2.9031961540619103e-05,0.07833254841676912,0.00021831973706443677,0.008682193726715361,0.05612207557752803,0.1924223605771019,0.3841653386434586,False,True,False,False,False,0.8075776394228981,0.7327754870306221
Temple City,37246.3274689921,5218.311871135661,189.53542502263593,32.22848884937909,23919.628448203417,183.24006028290273,52.9738430621961,840.5441276542164,6809.865204781697,0.14010272222086734,0.005088701031811146,0.0008652796406896651,0.6422009919801279,0.004919681287650486,0.0014222568146160799,0.02256716795377952,0.1828331990704579,0.8598972777791327,True,False,False,True,False,0.8171668009295421,0.6970147757895606
Toluca Lake,9816.007883546208,5889.6762729653965,555.6394646978647,0.139990475164398,798.8155166204114,8.431716227005472,113.780624063601,484.2027165006604,1965.3215819961038,0.6000072883842923,0.056605441977001555,1.42614468962533e-05,0.08137885850309902,0.0008589761058707874,0.011591333810389699,0.04932786548717945,0.20021597428527088,0.3999927116157077,False,True,False,False,False,0.7997840257147291,0.7486072140187341
Topanga,7656.521598996774,5127.258424972929,109.96974687401058,0.0005978531295420524,936.6762660218783,0.0011555120723185637,178.9023869694277,366.63184922177686,937.0811715715498,0.6696589774715386,0.014362885998835269,7.80841693988545e-08,0.12233705004431908,1.509186720599037e-07,0.023366013490103536,0.04788491020123502,0.12238993379112711,0.3303410225284614,False,True,False,False,False,0.8776100662088728,0.6359787435897153
Torrance,143734.22044260695,47555.107673153,4702.941392655579,503.91787919505816,53969.37112540607,228.21197456978283,679.0487984585154,8117.945932122744,27977.675667046213,0.33085445850483286,0.03271970570524966,0.0035059005269818294,0.3754803202690067,0.0015877358493129883,0.00472433632274549,0.05647886708624296,0.19464867573562758,0.6691455414951671,True,False,False,False,False,0.8053513242643724,0.8273261720601843
Tujunga,27735.442079906632,16081.541413671748,490.1786772028132,54.06400570388143,2613.277783764379,37.00000000000001,227.38742517545822,890.4765730333514,7341.516201355001,0.579819184685802,0.017673368096697138,0.0019492750664698772,0.09422160195736012,0.0013340331801238974,0.008198442430459493,0.03210608904187869,0.26469800554120876,0.42018081531419804,False,True,False,False,False,0.7353019944587913,0.7890610530556208
Tujunga Canyons,7617.400777314108,3842.5557309540336,477.4725149533676,26.055409911401124,743.4985728610416,0.0020713127200439703,20.7820177442183,227.8989745176606,2279.1354850596663,0.5044444743406185,0.06268181613541465,0.003420511887597996,0.09760528487293257,2.719185691545449e-07,0.0027282295302238292,0.02991820716541288,0.29920120414923057,0.49555552565938155,False,True,False,False,False,0.7007987958507694,0.8444280368800168
Unincorporated Catalina Island,287.5333932417862,130.67335349859803,5.451108818201192,0.0,5.4616372758444784,0.0,0.0,8.196654759931342,137.7506388892112,0.45446322608071854,0.01895817649818978,0.0,0.018994792967409527,0.0,0.0,0.02850679243728325,0.479077012016399,0.5455367739192815,True,False,False,False,False,0.520922987983601,0.896190018343516
Unincorporated Santa Monica Mountains,18286.06536545092,13538.80339682974,308.5600219473525,71.82721745234505,1247.7861976359263,18.61820595427035,239.62271397403669,789.2400826818124,2071.6075289754353,0.7403890955355275,0.016874052223959313,0.003927975538578846,0.06823699755516853,0.001018163589716078,0.01310411557571985,0.04316073834959467,0.11328886163173525,0.25961090446447255,False,True,False,False,False,0.8867111383682648,0.5579959934025758
Unincorporated Santa Susana Mountains,23082.29439153348,9617.86981272373,1071.485259054141,21.335953887866527,4384.743108656381,5.281801409036968,204.72814340121454,1560.4382500433396,6216.412062357769,0.41667737398980303,0.04642022326199768,0.0009243428545687596,0.1899613198878831,0.0002288248004918574,0.008869488445494752,0.06760325570649095,0.2693151710532698,0.5833226260101969,True,False,False,False,False,0.7306848289467303,0.8715208769278483
Universal City,11.38041486055759,8.121887728001813,0.23816371895095223,0.0,0.5630553660336773,0.0,0.0753673776570144,0.4656632566212183,1.9162774132929143,0.7136723772830788,0.020927507640901878,0.0,0.04947582077918117,0.0,0.006622550986100144,0.04091795091188819,0.1683837923988498,0.28632762271692125,False,True,False,False,False,0.8316162076011502,0.631237303326753
University Park,22883.705888413682,5800.868921456492,1415.1237313272527,44.01715976598993,5538.903333894172,14.603711581873991,26.999682038426116,996.4603269538968,9046.729021395578,0.25349342233914773,0.06183979720014442,0.0019235153598209979,0.2420457316180851,0.000638170742671013,0.0011798649296614323,0.043544534780025186,0.3953349630304441,0.7465065776608523,True,False,False,False,False,0.6046650369695559,0.9338879863310294
Val Verde,151.20632198216586,50.254693559613756,2.774059084490679,0.0,6.1913782465444145,0.0,0.8442788518015111,2.573040310252224,88.56887192946327,0.3323584153150758,0.018346184525392183,0.0,0.040946556766817334,0.0,0.005583621377293273,0.01701675086413188,0.5857484711512895,0.6676415846849242,True,False,False,False,True,0.4142515288487105,0.9421083232627697
Valinda,18790.41073766909,1505.8232500778672,412.417034975169,3.05856572125117,3254.651918922706,9.616597696383517,67.93225681486749,104.42438139053131,13432.486732070316,0.08013785707510623,0.021948271420613362,0.00016277269102583643,0.17320813069818175,0.0005117821973473494,0.003615261942022579,0.005557322979704324,0.7148586009959985,0.9198621429248938,True,False,False,False,True,0.2851413990040015,0.9781400315449278
Valley Glen,55871.53511300502,24788.500933283824,2324.21963562403,33.41532499455157,2993.57583636946,20.80898352757993,221.03864486405018,2004.4410103156952,23485.534744025823,0.4436695874410276,0.04159935163626871,0.0005980742237879482,0.05357962386955528,0.000372443382582776,0.003956194230514347,0.03587588932828747,0.4203488358879758,0.5563304125589724,True,False,False,False,False,0.5796511641120242,0.8967217076641306
Valley Village,26035.66383866698,14615.553139833753,2144.860778322593,148.87482119769422,2130.528475676299,33.8052371990241,52.438186443289005,1502.1599457411476,5407.443254253178,0.5613666404052814,0.0823816435645149,0.00571811120777309,0.08183115625083986,0.001298420405506162,0.0020140906246227607,0.057696241396011885,0.2076936961454499,0.4386333595947186,False,True,False,False,False,0.7923063038545501,0.7795133585302936
Van Nuys,111498.86017434976,24778.317458829704,5552.664300939706,222.59799196198324,7779.997562182934,26.00000000000001,487.89568430666066,2498.971671903368,70152.4155042254,0.2222293341840811,0.04980018891903518,0.001996414955398726,0.06977647619013704,0.00023318624028392798,0.004375790779777861,0.02241253110566107,0.6291760776256251,0.7777706658159189,True,False,False,False,True,0.3708239223743749,0.9697370966973499
Venice,29288.43963297987,19322.485521160463,1914.0629163392935,43.734545949566076,1617.3881879335959,29.64807475678226,280.2560491631931,1451.019092431908,4629.8452452450665,0.6597307935586513,0.0653521642096627,0.0014932357782665676,0.05522275027968225,0.001012279081040474,0.009568828270646907,0.049542382954331464,0.1580775658677183,0.3402692064413487,False,True,False,False,False,0.8419224341322817,0.6752335915363717
Vermont Knolls,23895.94693656072,333.93204364568777,8465.96713132573,49.83427108643863,229.93967591805836,26.04916425367594,3.1567990892944113,137.17230055273018,14649.895550689103,0.013974421877158291,0.35428464725843645,0.002085469607826772,0.00962253877314447,0.0010901080556812255,0.00013210604700768393,0.005740400282813527,0.6130703080979316,0.9860255781228418,True,False,False,False,True,0.3869296919020684,0.9338775253188496
Vermont Square,52667.04121611562,1114.854276752648,10949.361374630593,20.86755073628617,888.8843187628119,38.65835402516923,434.7782996999663,950.5423263792089,38269.09471512894,0.021167968638639095,0.20789778810054343,0.0003962165000053372,0.01687743032906169,0.0007340141601374056,0.00825522546284465,0.018048143666903996,0.7266232131418644,0.9788320313613609,True,False,False,False,True,0.2733767868581356,0.9735075408385516
Vermont Vista,27460.504205032008,437.3056532307766,7398.663587773766,46.53986102590917,322.73420360989815,21.645342180606136,88.30280659800708,213.89577519062684,18931.416975422417,0.01592489525922989,0.26942926948945084,0.0016947926621602584,0.011752668530782426,0.0007882354241929661,0.003215629470555242,0.007789215143086537,0.6894052940205418,0.9840751047407701,True,False,False,False,True,0.31059470597945815,0.9582695738995609
Vermont-Slauson,31266.946221163307,339.44914646227056,6393.665601893478,10.667848667445234,109.81911243021612,0.0,67.91964145179648,272.12029729126056,24073.30457296684,0.010856485441885317,0.2044864105585684,0.0003411861392534909,0.0035123069471966564,0.0,0.002172250560428075,0.008703129988021457,0.7699282303646466,0.9891435145581147,True,False,False,False,True,0.23007176963535336,0.9729151645532519
Vernon,495.68015729385013,25.64851287504231,13.862403116798813,1.2447768546721736e-06,3.0759559901534366,0.9929794906682844,0.8583146851942254,0.7824043492033084,450.45958554201286,0.0517440783086205,0.027966427368164497,2.511250120375996e-09,0.0062055257707843686,0.0020032665743358056,0.0017315897611882766,0.0015784459750715456,0.9087706637305848,0.9482559216913795,True,False,False,False,True,0.0912293362694152,0.9970786004196766
Veterans Administration,1363.3014899241432,718.0604987287089,273.30178650152146,0.0,58.81230792720867,10.843701379571996,0.03458650798437174,19.10625716811975,283.1423517110281,0.5267070446528033,0.20047054046477167,0.0,0.04313961978467515,0.007954000974630608,2.5369669321124414e-05,0.014014696902577919,0.2076887275512203,0.47329295534719673,False,True,False,False,False,0.7923112724487797,0.7856279154713699
View Park-Windsor Hills,11998.996776770138,1140.9994094913668,8745.994785634404,89.99984897910576,439.999718182601,17.999986810266076,86.00003801889764,565.0002411455752,913.002748507922,0.09509123393551726,0.7288938357385434,0.00750061448081593,0.0366697088405285,0.001500124314152143,0.007167269032473807,0.047087290017395984,0.07608992364057306,0.9049087660644828,True,False,True,False,False,0.9239100763594269,0.5344360072660913
Vincent,13466.748293896706,1362.9205419070458,369.28306036517574,3.273243560782508,2353.753150831739,70.61506492780241,76.4963695929266,308.661528279879,8921.745334431354,0.10120635747864523,0.027421843217530047,0.00024306116735440741,0.17478259038215546,0.005243661156108933,0.005680389053354155,0.022920271586257254,0.6625018259585944,0.8987936425213547,True,False,False,False,True,0.3374981740414056,0.977018875396292
Walnut,28296.756387041933,2752.2403727526353,820.838426962592,4.2968095170172935,18373.40030425251,211.91617102537398,52.920255109638894,737.0013134667219,5344.142733955444,0.09726345787155244,0.029008216197474932,0.00015184812910164333,0.6493111808626352,0.007489062284270071,0.0018701880309459397,0.02604543444435986,0.18886061217966002,0.9027365421284476,True,False,False,True,False,0.81113938782034,0.7003839505374301
Walnut Park,15837.668488890113,172.75587178667627,4.625505691734336,14.468108984060754,94.69905825795415,1.008655038845949e-05,0.0,5.070773093155792,15546.049160989984,0.010907910587209343,0.0002920572365167928,0.0009135251817027182,0.00597935600965408,6.368709128831087e-10,0.0,0.00032017169046775183,0.9815869786575786,0.9890920894127907,True,False,False,False,True,0.0184130213424214,0.9998499715753271
Watts,40937.08742512159,419.1689912022828,8438.241441906766,78.88200441777175,393.5639270186343,12.600431999772663,46.867272093874874,408.90115015105386,31138.862206331432,0.010239345727000944,0.20612705916954238,0.001926908077230838,0.009613872206675811,0.0003077999142665006,0.0011448609327568856,0.009988525707867684,0.760651628264659,0.9897606542729991,True,False,False,False,True,0.23934837173534096,0.972854699213842
West Adams,20949.305390103935,1656.6521984589306,4358.039550992825,9.990009178864351,564.9539117984007,33.84618172500105,66.03007485694926,468.8338197061294,13790.959643386834,0.07907909916867709,0.20802787824418667,0.0004768658909131874,0.026967667962169022,0.0016156231003720707,0.003151898052340229,0.022379444615266236,0.6583015229660755,0.9209209008313229,True,False,False,False,True,0.34169847703392453,0.9723514748611659
West Carson,22238.5272193604,3185.60535461133,2279.8427597999703,0.00020475199580555396,8566.180883749123,71.96514494779105,202.93998826010727,929.9290065444594,7002.063876695623,0.1432471369703839,0.10251770440153908,9.207084344474985e-09,0.38519551224109766,0.0032360571470371334,0.00912560378923978,0.04181612376447675,0.3148618524791413,0.8567528630296161,True,False,False,False,False,0.6851381475208587,0.8979928102267295
West Compton,6332.322572075412,200.46268168431058,2674.5265605367013,0.0,128.03322034248393,3.6831409834079163e-06,38.395609006172464,291.31491382297315,2999.58958299963,0.03165705464347644,0.42236107369687076,0.0,0.020218998461495177,5.816414027374431e-10,0.006063432266620673,0.046004433682457685,0.4736950066674379,0.9683429453565235,True,False,False,False,False,0.5263049933325621,0.9098512472300474
West Covina,107890.02015725565,11187.029287812182,4236.9495320835595,326.03025990560934,30881.92588619911,226.20021035410886,461.425435610623,1924.7565061716127,58645.70303911885,0.1036891945288959,0.0392710051023067,0.0030218759754646655,0.2862352406755231,0.002096581407848563,0.004276812952097609,0.017839986528560975,0.5435693028293025,0.8963108054711041,True,False,False,False,True,0.4564306971706975,0.952523319102928
West Hills,39407.43217081125,22275.10456585005,1447.1649550355137,116.92952630904472,6286.1343669509315,10.526394541308484,214.23365307688533,2154.8565742061564,6902.482134841353,0.5652513584061697,0.036723147774835645,0.00296719476169405,0.15951646734310737,0.00026711698685877067,0.005436376878054145,0.05468147645007534,0.1751568613992049,0.4347486415938303,False,True,False,False,False,0.8248431386007951,0.7537561454024106
West Hollywood,35349.62051385853,24860.248511767244,1462.0128270595833,25.99999084604003,1646.8199974054337,40.000021735651416,391.86445906276487,2244.3742507318816,4678.300455249927,0.703267762153797,0.0413586569192847,0.0007355097584667691,0.046586638653159276,0.0011315544878330373,0.01108539365816212,0.06349075939448892,0.1323437249748081,0.29673223784620295,False,True,False,False,False,0.8676562750251919,0.6160088582615418
West Los Angeles,13381.034438874372,8476.064220297021,423.95712874469916,1.2040053860400906,2783.6865073148983,30.052671447290482,134.2038269670743,586.1855101386803,945.6805685786678,0.6334386372754928,0.031683434541729116,8.99784984143104e-05,0.20803223547708508,0.002245915409946329,0.010029405991003762,0.043807189407995495,0.07067320339833305,0.36656136272450723,False,True,False,False,False,0.929326796601667,0.6129927817528167
West Puente Valley,18826.298513173686,592.4231529913131,242.66781510815125,0.0009261909087487009,2506.4785943210613,143.99925311086702,8.540168264315772,365.74700373014974,14966.441599456919,0.031467850813943356,0.012889831473687972,4.9196654780577266e-08,0.13313708972409818,0.0076488351127601455,0.00045362970625053016,0.019427451629656176,0.7949752623429489,0.9685321491860567,True,False,False,False,True,0.2050247376570511,0.9872338013567319
West San Dimas,464.6880834689538,155.07392138655408,13.488437610002766,4.713823124054489e-06,97.0583866615604,0.0,3.771058499243591e-05,39.141984039687365,159.92531134674104,0.33371615693027495,0.029026863588387974,1.0144058545390745e-08,0.20886781932733803,0.0,8.115246836312596e-08,0.08423281214247552,0.3441562567149966,0.6662838430697251,True,False,False,False,False,0.6558437432850034,0.9145129965618131
West Whittier-Los Nietos,23874.4889494845,1924.9774081674973,226.85226289830018,72.61399555648742,686.2748686303172,4.38016992175537,116.51027464102418,117.81464498043087,20725.06532468869,0.0806290518821372,0.009501868851655498,0.0030414890015082524,0.028745112411930195,0.00018346654167229607,0.004880115963426303,0.004934750445536751,0.8680841449021336,0.9193709481178628,True,False,False,False,True,0.1319158550978664,0.9942740725847934
Westchester,41737.08627174972,20551.13555286752,4025.392132139171,258.30996364311727,6211.058984514814,75.86895252218446,309.80528447404777,2599.2584744751853,7706.256927113682,0.4923950708743609,0.09644640993695357,0.006188979315931732,0.14881390962643332,0.0018177826796102277,0.00742278180266128,0.06227695094840692,0.18463811481564202,0.507604929125639,True,False,False,False,False,0.815361885184358,0.8085402252419965
Westlake,108300.12418110874,7775.797983320844,7566.591854456893,229.7861172449147,20162.81748369566,115.65912261290264,322.81083856303906,1601.0960756120721,70525.56470560242,0.07179860634617084,0.0698668806861513,0.002121753035671932,0.18617538655798466,0.0010679500461097122,0.002980706079553585,0.014783880329948488,0.6512048369184096,0.9282013936538291,True,False,False,False,True,0.3487951630815904,0.9756042349725392
Westlake Village,7645.390241340499,5738.537954916216,90.1822993871086,4.677945845210841,550.0753573120791,5.988774350734643,63.76014209681588,502.1008110745612,690.0669563577738,0.750587971806401,0.011795643719985776,0.0006118648881931547,0.0719486304750916,0.0007833183345373102,0.008339684448290051,0.06567366677499063,0.09025921955251057,0.24941202819359898,False,True,False,False,False,0.9097407804474894,0.5246955566922727
Westmont,35308.951809432394,391.98988310568683,12587.469546460914,168.9999872306065,34.82120177491731,312.00000000000006,376.9537107057069,676.3257697510423,20760.39171040352,0.011101713956883056,0.3564951351259969,0.00478632127463665,0.0009861862216372908,0.008836286097755322,0.01067586805578884,0.019154512810271796,0.5879639764570301,0.9888982860431169,True,False,False,False,True,0.41203602354296986,0.93437277955395
Westwood,53102.62409753219,26734.547269779217,2255.1580995354598,32.71722888614926,13440.083580136003,126.77707561743395,488.1052755127562,3358.772308835703,6666.463259229472,0.5034505869366565,0.042467922025726454,0.0006161132230689464,0.253096411119928,0.002387397567860033,0.009191735508517734,0.06325059007755877,0.1255392435406837,0.49654941306334355,False,True,False,False,False,0.8744607564593163,0.7507816322277597
Whittier,85351.95016077741,18601.498924047013,811.9519095941961,149.86822094180968,4294.227280817798,39.151650464893486,1482.597010366278,1499.8935751832166,58472.76158936221,0.21793876869839976,0.009512986030954452,0.0017558851398181649,0.05031199958206889,0.00045870832934858015,0.017370394086760887,0.017573043994400458,0.6850782141382489,0.7820612313016002,True,False,False,False,True,0.3149217858617511,0.971505023139186
Whittier Narrows,952.0008244941084,57.03531264502618,0.5592599021216992,0.0005486969012824025,351.9733453331799,0.0,10.695711344207067,5.4013443610072045,526.3353022116652,0.059910990807528604,0.0005874573716035266,5.763617920961141e-07,0.3697195803587858,0.0,0.011234981177553864,0.00567367613770447,0.5528727377850317,0.9400890091924714,True,False,False,False,True,0.44712726221496835,0.9290745545755041
Willowbrook,35749.11181955478,468.3322755321413,10373.458119624704,0.00015177142062090167,350.4094732666357,3.0601667816444107,73.13318599089597,670.3453225085881,23810.37312407875,0.013100528983658925,0.2901738698288559,4.245459898052142e-09,0.00980190710849945,8.56011975092063e-05,0.0020457343488710696,0.018751383975416945,0.6660409703117285,0.9868994710163411,True,False,False,False,True,0.3339590296882715,0.9531081775951094
Wilmington,54977.459861983625,2799.2571507760117,1665.633546114857,27.179026117206245,1738.9275204459411,238.20313364906593,62.53340837766325,498.24244544600106,47947.48363105688,0.050916451174778096,0.030296662492161196,0.0004943667129299343,0.031629826565493846,0.004332741713550521,0.001137437206714319,0.009062667622272792,0.8721298465120993,0.949083548825222,True,False,False,False,True,0.12787015348790065,0.9964804931852886
Windsor Square,6219.678664792614,2570.329378024021,246.8065933613416,0.0,2055.2712358687077,0.0,72.6710021254421,220.4368930264351,1054.1635623866662,0.413257583960686,0.03968156663115505,0.0,0.3304465305423038,0.0,0.011684044472716374,0.03544184593880225,0.1694884284543365,0.586742416039314,True,False,False,False,False,0.8305115715456635,0.7977121569738397
Winnetka,52708.66392058579,12827.794033753733,1843.4130144337873,35.0,9575.987985373806,27.154283752179747,499.2816706644379,1926.1837310678613,25973.849201539982,0.24337164100916883,0.03497362439714257,0.0006640274557657773,0.18167768395346914,0.0005151768558029115,0.009472478213765527,0.03654396806509783,0.49278140004978743,0.7566283589908311,True,False,False,False,False,0.5072185999502126,0.9532600612779563
Woodland Hills,71742.40350140724,44075.700065077675,4695.463731012693,105.41897953869048,8134.051461401332,86.00349349320194,747.0081306609887,3844.236469288363,10054.5211709343,0.6143605164303301,0.06544893259563837,0.0014694096433028295,0.11337857479561277,0.0011987818820638615,0.010412365549564227,0.05358388180029343,0.14014753730319446,0.3856394835696699,False,True,False,False,False,0.8598524626968056,0.7005181421849871
